id,title,subject,date,label
4175,Viral post claims a national dairy cooperative swapped its product formula without telling regulators,Health,"July 11, 2026",FAKE
4176,SHOCKING: a well-known cosmetics company was engineered in a secret lab to control the population,Environment,"August 24, 2023",FAKE
4177,Fake photo claims the product launch was cancelled overnight,Entertainment,"April 13, 2022",FAKE
4178,Conspiracy: the winning ticket was never actually sold,Business,"June 07, 2026",FAKE
4179,Exposed: a leading biotech firm is canceling the championship because of a hidden curse,Politics,"November 28, 2023",FAKE
4180,You won't believe it: a state government agency is teaching children a secret code created by a cult,Local,"May 20, 2024",FAKE
4181,BREAKING: a leading AI startup is canceling the championship because of a hidden curse,Environment,"February 20, 2024",FAKE
4182,You won't believe it: a famous amusement chain is secretly implanting chips in students' textbooks,Local,"November 21, 2023",FAKE
4183,Viral post claims a national bank contains a backdoor giving aliens access to your data,Finance,"May 21, 2025",FAKE
4184,Leaked: a popular podcast network found a forest that grants immortality to visitors,World,"November 25, 2022",FAKE
4185,SHOCKING: a big automaker banned an entire subject for being 'too dangerous',Environment,"May 26, 2024",FAKE
4186,Leaked: a famous theme park planted a listening device in its latest gadget,Technology,"February 02, 2024",FAKE
4187,Hoax: the tournament results were faked,Entertainment,"January 04, 2025",FAKE
4188,Exposed: a well-known cosmetics company is secretly owned by a foreign government,Health,"December 27, 2025",FAKE
4189,Exposed: a national dairy cooperative is being used to read your mind while you sleep,Technology,"July 01, 2026",FAKE
4190,You won't believe it: a popular ride-share company is secretly funding a doomsday bunker for executives,Politics,"December 03, 2022",FAKE
4191,Conspiracy: the country boycotted the summit,Crime,"August 16, 2022",FAKE
4192,SHOCKING: a leading electric car maker was engineered in a secret lab to control the population,Environment,"December 02, 2023",FAKE
4193,Viral post claims a major cruise line is using facial recognition to track customers without consent,Sports,"March 22, 2026",FAKE
4194,You won't believe it: a big city zoo is being used to read your mind while you sleep,Entertainment,"January 25, 2024",FAKE
4195,False rumor: the school system switched to a four-day week,Politics,"September 10, 2022",FAKE
4196,Clickbait: did the flight was grounded due to a hidden defect?,Crime,"June 03, 2023",FAKE
4197,Hoax: the recall covered every unit ever sold,Business,"October 16, 2025",FAKE
4198,BREAKING: a regional water utility is canceling the championship because of a hidden curse,Science,"November 25, 2023",FAKE
4199,Leaked: a well-known charity is behind a wave of fake reviews online,Finance,"October 14, 2022",FAKE
4200,BREAKING: a popular ride-share company is using satellites to control the weather,Sports,"October 29, 2025",FAKE
4201,Fake photo claims the stock market crash was staged,World,"May 04, 2026",FAKE
4202,Debunked: rumor says the festival was cancelled without notice,Science,"August 14, 2025",FAKE
4203,Fake photo claims the city banned all public gatherings,Crime,"March 04, 2022",FAKE
4204,Debunked: rumor says the trial ended in a secret settlement,Sports,"May 30, 2022",FAKE
4205,Insiders reveal a leading pharmaceutical company swapped its product formula without telling regulators,Education,"June 29, 2026",FAKE
4206,SHOCKING: a popular ride-share company is quietly funding a private army,Health,"March 02, 2024",FAKE
4207,Insiders reveal a big automaker will confiscate all private property next month,Entertainment,"November 09, 2023",FAKE
4208,Fake photo claims the peace talks collapsed within hours,Finance,"August 10, 2023",FAKE
4209,BREAKING: a regional school district is behind a string of unexplained power outages,Politics,"June 21, 2023",FAKE
4210,You won't believe it: a national lottery commission is using hidden hypnosis techniques in its latest release,Science,"November 10, 2025",FAKE
4211,Exposed: a leading drone manufacturer is using hidden hypnosis techniques in its latest release,Technology,"February 01, 2022",FAKE
4212,Conspiracy: the awards show winners were pre-selected,Crime,"May 05, 2025",FAKE
4213,Insiders reveal a well-known cereal brand has been caught faking safety inspection reports,Technology,"January 08, 2025",FAKE
4214,Insiders reveal a leading drone manufacturer secretly bought out its biggest competitor to fix prices,Finance,"April 15, 2025",FAKE
4215,Viral post claims a big automaker is behind a fake charity used to launder money,Entertainment,"September 19, 2023",FAKE
4216,You won't believe it: a major cruise line is hiding proof that trees are actually robots,Business,"August 03, 2022",FAKE
4217,Insiders reveal a well-known retailer is hoarding a secret stockpile in case of collapse,Sports,"December 26, 2025",FAKE
4218,You won't believe it: a streaming service is using hidden hypnosis techniques in its latest release,Politics,"April 28, 2025",FAKE
4219,Insiders reveal a leading news outlet was designed to replace all human jobs by next year,Education,"November 06, 2022",FAKE
4220,Conspiracy: the merger deal fell through at the last minute,Environment,"November 20, 2024",FAKE
4221,SHOCKING: a professional sports league contains a hidden mind-control chemical,Technology,"December 26, 2022",FAKE
4222,Exposed: a major cruise line is secretly owned by a foreign government,Health,"June 07, 2024",FAKE
4223,Insiders reveal a regional school district is spying on your thoughts through your phone's microphone,Science,"January 04, 2026",FAKE
4224,You won't believe it: a big city zoo has a secret switch that lets it shut down the internet at will,Science,"January 23, 2023",FAKE
4225,Leaked: a well-known retailer banned an entire subject for being 'too dangerous',Business,"February 06, 2025",FAKE
4226,Debunked: rumor says the festival was cancelled without notice,Politics,"April 22, 2025",FAKE
4227,Conspiracy: the moon landing footage was altered again,Local,"September 26, 2023",FAKE
4228,Viral post claims a leading pharmaceutical company is teaching children a secret code created by a cult,Local,"July 25, 2024",FAKE
4229,BREAKING: a social media platform contains a hidden mind-control chemical,Local,"November 06, 2023",FAKE
4230,Exposed: a major cruise line faked a celebrity's death for a publicity stunt,Business,"September 30, 2025",FAKE
4231,Leaked: a well-known retailer found a player who is secretly 200 years old,Science,"January 30, 2024",FAKE
4232,You won't believe it: a well-known coffee chain is hiding a mutant animal discovered on its property,Entertainment,"May 01, 2026",FAKE
4233,Leaked: a leading electric car maker is hiding a mutant animal discovered on its property,World,"May 03, 2026",FAKE
4234,Fake photo claims the product launch was cancelled overnight,Entertainment,"February 19, 2023",FAKE
4235,SHOCKING: a leading pharmaceutical company is secretly owned by a foreign government,World,"February 16, 2025",FAKE
4236,Leaked: a famous amusement chain secretly bought out its biggest competitor to fix prices,Entertainment,"December 19, 2024",FAKE
4237,Insiders reveal a famous fashion brand hid a critical safety flaw for over a decade,Technology,"January 05, 2023",FAKE
4238,Exposed: a major airline secretly bought out its biggest competitor to fix prices,Business,"February 17, 2022",FAKE
4239,BREAKING: a major cruise line is behind a fake charity used to launder money,Environment,"July 16, 2025",FAKE
4240,Fake photo claims the school system switched to a four-day week,Entertainment,"September 12, 2023",FAKE
4241,Unverified claim: the championship was rigged,Technology,"January 25, 2024",FAKE
4242,Exposed: a professional sports league buried evidence that its product causes memory loss,Entertainment,"August 19, 2023",FAKE
4243,Exposed: a famous chocolate brand is hiding proof that trees are actually robots,Finance,"February 28, 2024",FAKE
4244,Insiders reveal a major airline is being replaced by an AI system,World,"July 29, 2023",FAKE
4245,Exposed: a big automaker faked its bankruptcy to avoid paying employees,Politics,"November 15, 2024",FAKE
4246,Viral post claims a popular tech company hid a critical safety flaw for over a decade,World,"January 16, 2026",FAKE
4247,Leaked: a regional school district is hiding proof that trees are actually robots,Finance,"October 26, 2025",FAKE
4248,Leaked: a well-known pet food company secretly owns a rival brand to fake competition,Politics,"June 10, 2024",FAKE
4249,Insiders reveal a leading pharmaceutical company is behind a wave of fake reviews online,Local,"September 16, 2022",FAKE
4250,Insiders reveal a leading pharmaceutical company planted a listening device in its latest gadget,Business,"February 12, 2026",FAKE
4251,Viral post claims a well-known coffee chain secretly plans to cancel all elections,Health,"April 19, 2024",FAKE
4252,Conspiracy: the reunion tour was quietly cancelled,Politics,"October 06, 2022",FAKE
4253,Conspiracy: the graduation ceremony was moved in secret,Politics,"November 30, 2022",FAKE
4254,Insiders reveal a regional water utility is using deepfakes to fake executive announcements,Technology,"November 26, 2022",FAKE
4255,Leaked: a national postal service was designed to replace all human jobs by next year,Finance,"May 09, 2024",FAKE
4256,You won't believe it: a popular podcast network planted microchips in a recent product recall,Technology,"January 13, 2022",FAKE
4257,Insiders reveal a leading AI startup is being used to read your mind while you sleep,Education,"July 07, 2022",FAKE
4258,Clickbait: did the championship was rigged?,Technology,"August 07, 2024",FAKE
4259,Leaked: a national candy maker is behind a string of unexplained power outages,Local,"January 16, 2023",FAKE
4260,Viral post claims a national ferry service faked a celebrity's death for a publicity stunt,Science,"April 11, 2023",FAKE
4261,SHOCKING: a national candy maker secretly bought out its biggest competitor to fix prices,Local,"March 31, 2022",FAKE
4262,Insiders reveal a major sportswear brand has been printing counterfeit currency in a hidden facility,Health,"October 25, 2025",FAKE
4263,Viral post claims the world's richest man was engineered in a secret lab to control the population,Health,"October 29, 2024",FAKE
4264,Insiders reveal a well-known cosmetics company is planning to shut down entirely and blame a cyberattack,Entertainment,"April 24, 2024",FAKE
4265,Exposed: a popular smartphone brand will confiscate all private property next month,Business,"April 26, 2024",FAKE
4266,Viral post claims a leading drone manufacturer is planning to microchip every employee by next year,Finance,"August 29, 2024",FAKE
4267,Conspiracy: the stock market crash was staged,Sports,"January 25, 2026",FAKE
4268,Leaked: a popular smartphone brand is a cover for a government tracking chip,Local,"December 22, 2023",FAKE
4269,Conspiracy: the census results were manipulated,Local,"January 11, 2023",FAKE
4270,You won't believe it: a national grocery chain is using hidden hypnosis techniques in its latest release,Technology,"June 15, 2024",FAKE
4271,SHOCKING: a national ferry service is using deepfakes to fake executive announcements,Politics,"November 07, 2022",FAKE
4272,Insiders reveal a well-known coffee chain will confiscate all private property next month,Science,"March 21, 2022",FAKE
4273,Insiders reveal a well-known charity is using facial recognition to track customers without consent,Finance,"January 09, 2026",FAKE
4274,Clickbait: did the star player retired overnight?,Politics,"December 29, 2022",FAKE
4275,Leaked: a streaming service planted microchips in a recent product recall,Politics,"November 16, 2023",FAKE
4276,Viral post claims a national postal service will confiscate all private property next month,Health,"March 16, 2024",FAKE
4277,Leaked: a national telecom provider is being used to read your mind while you sleep,Business,"March 24, 2024",FAKE
4278,You won't believe it: a popular podcast network is a cover for a government tracking chip,World,"August 08, 2022",FAKE
4279,Viral post claims a major cruise line confirmed a secret alien collaboration on its new project,Health,"September 26, 2025",FAKE
4280,Leaked: a state government agency is being replaced by an AI system,World,"August 05, 2024",FAKE
4281,Insiders reveal a regional power utility is being replaced by an AI system,Local,"October 19, 2022",FAKE
4282,Debunked: rumor says the peace talks collapsed within hours,Business,"April 21, 2022",FAKE
4283,Conspiracy: the satellite launch was faked in a studio,Science,"July 03, 2023",FAKE
4284,You won't believe it: a national postal service confirms that dinosaurs are still alive in a secret jungle,Crime,"May 02, 2022",FAKE
4285,You won't believe it: a leading video game studio is behind a fake charity used to launder money,Health,"June 11, 2022",FAKE
4286,SHOCKING: a regional hospital is hoarding a secret stockpile in case of collapse,Business,"June 23, 2026",FAKE
4287,Leaked: a national postal service banned an entire subject for being 'too dangerous',World,"July 24, 2022",FAKE
4288,SHOCKING: a well-known charity is behind a wave of fake reviews online,Local,"May 03, 2025",FAKE
4289,Viral post claims a large shipping company planted a listening device in its latest gadget,Entertainment,"August 11, 2025",FAKE
4290,Hoax: the country boycotted the summit,Health,"March 15, 2024",FAKE
4291,False rumor: the merger deal fell through at the last minute,Politics,"January 17, 2026",FAKE
4292,Leaked: a well-known amusement park mascot is using facial recognition to track customers without consent,Health,"July 23, 2023",FAKE
4293,Exposed: a global soda brand is using hidden hypnosis techniques in its latest release,Business,"November 03, 2024",FAKE
4294,SHOCKING: a leading drone manufacturer is being replaced by an AI system,Entertainment,"June 14, 2025",FAKE
4295,Insiders reveal a famous fashion brand secretly created a fake holiday to boost sales,Local,"October 28, 2022",FAKE
4296,Leaked: a major airline faked a celebrity's death for a publicity stunt,Health,"September 24, 2024",FAKE
4297,False rumor: the graduation ceremony was moved in secret,Science,"May 13, 2026",FAKE
4298,Debunked: rumor says the merger deal fell through at the last minute,Finance,"March 13, 2025",FAKE
4299,You won't believe it: a major cruise line is canceling the championship because of a hidden curse,Politics,"February 12, 2022",FAKE
4300,You won't believe it: a well-known cereal brand hired actors who are actually clones,Health,"November 16, 2023",FAKE
4301,BREAKING: a regional power utility confirms that dinosaurs are still alive in a secret jungle,Technology,"March 12, 2024",FAKE
4302,BREAKING: a well-known cereal brand planted microchips in a recent product recall,Environment,"April 07, 2025",FAKE
4303,Leaked: a famous talk show host is being replaced by an AI system,Sports,"February 18, 2026",FAKE
4304,Exposed: a global soda brand swapped its product formula without telling regulators,Local,"December 31, 2023",FAKE
4305,Insiders reveal a national gym chain planted microchips in a recent product recall,Sports,"November 11, 2024",FAKE
4306,Leaked: a big automaker is building a hidden underground city to escape a disaster,Politics,"March 15, 2024",FAKE
4307,Leaked: a streaming service is hiding a mutant animal discovered on its property,Education,"October 21, 2025",FAKE
4308,False rumor: the reunion tour was quietly cancelled,Business,"February 26, 2025",FAKE
4309,False rumor: the peace talks collapsed within hours,Entertainment,"March 04, 2025",FAKE
4310,Insiders reveal a well-known cosmetics company faked an entire product launch with actors,Environment,"October 01, 2023",FAKE
4311,SHOCKING: a state government agency secretly owns a rival brand to fake competition,Environment,"October 06, 2025",FAKE
4312,Debunked: rumor says the championship was rigged,Local,"July 26, 2024",FAKE
4313,BREAKING: a social media platform found a player who is secretly 200 years old,Business,"August 06, 2024",FAKE
4314,SHOCKING: a large shipping company secretly owns a rival brand to fake competition,Technology,"January 01, 2026",FAKE
4315,Conspiracy: the school system switched to a four-day week,Local,"December 05, 2025",FAKE
4316,Viral post claims a leading AI startup faked its bankruptcy to avoid paying employees,Environment,"May 19, 2022",FAKE
4317,Clickbait: did the satellite launch was faked in a studio?,Education,"June 07, 2024",FAKE
4318,Viral post claims a big city zoo has a secret switch that lets it shut down the internet at will,Business,"March 11, 2025",FAKE
4319,Viral post claims the world's richest man is secretly controlled by a single family that rules the planet,Finance,"February 21, 2024",FAKE
4320,You won't believe it: a popular ride-share company found a forest that grants immortality to visitors,Entertainment,"April 30, 2023",FAKE
4321,Insiders reveal a major sportswear brand is bribing officials to bypass safety regulations,Education,"May 18, 2022",FAKE
4322,False rumor: the recall covered every unit ever sold,Education,"April 20, 2022",FAKE
4323,SHOCKING: a famous movie studio is hiding proof that trees are actually robots,Crime,"November 29, 2022",FAKE
4324,Insiders reveal a big city zoo is using hidden hypnosis techniques in its latest release,Health,"January 04, 2025",FAKE
4325,BREAKING: a well-known retailer will confiscate all private property next month,Environment,"July 25, 2023",FAKE
4326,You won't believe it: a streaming service faked an entire product launch with actors,Crime,"May 16, 2022",FAKE
4327,Clickbait: did the satellite launch was faked in a studio?,Science,"December 26, 2025",FAKE
4328,SHOCKING: a global soda brand is quietly funding a private army,Finance,"July 22, 2023",FAKE
4329,False rumor: the marathon route was changed without notice,Environment,"September 18, 2022",FAKE
4330,SHOCKING: a well-known furniture retailer is behind a fake charity used to launder money,Sports,"May 05, 2024",FAKE
4331,BREAKING: a national candy maker found a forest that grants immortality to visitors,Sports,"June 20, 2024",FAKE
4332,Leaked: a well-known coffee chain is using facial recognition to track customers without consent,Education,"September 28, 2022",FAKE
4333,SHOCKING: a famous university swapped its product formula without telling regulators,Local,"May 01, 2024",FAKE
4334,Unverified claim: the World Cup was scripted for ratings,Science,"April 07, 2025",FAKE
4335,Insiders reveal a well-known pet food company faked an entire product launch with actors,Health,"May 17, 2022",FAKE
4336,Insiders reveal a fast food chain is planning to replace all employees with clones,World,"June 30, 2026",FAKE
4337,BREAKING: a well-known coffee chain is planning to shut down entirely and blame a cyberattack,Entertainment,"March 16, 2024",FAKE
4338,Insiders reveal a big automaker has a secret switch that lets it shut down the internet at will,Finance,"January 12, 2024",FAKE
4339,You won't believe it: a well-known cosmetics company banned an entire subject for being 'too dangerous',Business,"September 08, 2023",FAKE
4340,SHOCKING: a major hotel chain contains a backdoor giving aliens access to your data,Crime,"May 23, 2025",FAKE
4341,Exposed: a state government agency secretly bought out its biggest competitor to fix prices,Local,"January 18, 2022",FAKE
4342,SHOCKING: a fast food chain hired actors who are actually clones,Sports,"August 29, 2022",FAKE
4343,SHOCKING: a big automaker was engineered in a secret lab to control the population,Technology,"September 24, 2025",FAKE
4344,Debunked: rumor says the concert tickets were all fake,Environment,"November 25, 2025",FAKE
4345,Viral post claims a big automaker is being replaced by an AI system,Business,"December 29, 2024",FAKE
4346,Insiders reveal a national dairy cooperative secretly created a fake holiday to boost sales,Finance,"February 24, 2026",FAKE
4347,Leaked: a national candy maker planted a listening device in its latest gadget,Finance,"June 24, 2023",FAKE
4348,SHOCKING: a national telecom provider hid a critical safety flaw for over a decade,Sports,"January 14, 2026",FAKE
4349,False rumor: the school system switched to a four-day week,Politics,"April 28, 2022",FAKE
4350,BREAKING: a state government agency was designed to replace all human jobs by next year,Business,"March 13, 2022",FAKE
4351,Hoax: the country boycotted the summit,Local,"January 20, 2024",FAKE
4352,BREAKING: a well-known coffee chain is spying on your thoughts through your phone's microphone,Crime,"January 28, 2024",FAKE
4353,Exposed: a national telecom provider is planning to microchip every employee by next year,Crime,"April 16, 2025",FAKE
4354,SHOCKING: a well-known charity is canceling the championship because of a hidden curse,Crime,"January 30, 2024",FAKE
4355,Exposed: a famous talk show host will confiscate all private property next month,World,"January 31, 2026",FAKE
4356,Leaked: a famous theme park is hiding proof that trees are actually robots,Science,"December 04, 2023",FAKE
4357,Leaked: a national lottery commission is bribing officials to bypass safety regulations,Politics,"June 20, 2025",FAKE
4358,SHOCKING: a national candy maker is a cover for a government tracking chip,Politics,"May 05, 2025",FAKE
4359,Exposed: a famous fashion brand secretly bought out its biggest competitor to fix prices,Environment,"September 11, 2023",FAKE
4360,Leaked: a famous talk show host was designed to replace all human jobs by next year,Education,"July 20, 2023",FAKE
4361,Insiders reveal a well-known furniture retailer planted a listening device in its latest gadget,Environment,"June 29, 2023",FAKE
4362,BREAKING: a popular podcast network is using deepfakes to fake executive announcements,Environment,"September 29, 2025",FAKE
4363,Conspiracy: the star player retired overnight,Politics,"November 19, 2022",FAKE
4364,Exposed: a major sportswear brand found a forest that grants immortality to visitors,Politics,"March 27, 2023",FAKE
4365,Hoax: the flight was grounded due to a hidden defect,Crime,"February 07, 2022",FAKE
4366,Leaked: a big city zoo is using satellites to control the weather,Technology,"October 14, 2023",FAKE
4367,BREAKING: a national candy maker is behind a string of unexplained power outages,Environment,"June 05, 2024",FAKE
4368,You won't believe it: a fast food chain swapped its product formula without telling regulators,Education,"November 17, 2025",FAKE
4369,You won't believe it: a national telecom provider faked an entire product launch with actors,Entertainment,"April 01, 2023",FAKE
4370,Exposed: a streaming service secretly bought out its biggest competitor to fix prices,Education,"October 28, 2025",FAKE
4371,Leaked: a well-known charity buried evidence that its product causes memory loss,Business,"July 25, 2023",FAKE
4372,Unverified claim: the World Cup was scripted for ratings,Health,"December 05, 2025",FAKE
4373,Viral post claims a national pizza chain is secretly implanting chips in students' textbooks,Environment,"May 15, 2022",FAKE
4374,You won't believe it: a well-known cereal brand is behind a string of unexplained power outages,Politics,"September 03, 2022",FAKE
4375,Insiders reveal a well-known insurance company secretly plans to cancel all elections,Science,"April 25, 2026",FAKE
4376,Fake photo claims the stock market crash was staged,Sports,"March 13, 2022",FAKE
4377,BREAKING: a regional power utility is hiding a mutant animal discovered on its property,Sports,"December 23, 2025",FAKE
4378,Viral post claims a well-known coffee chain is secretly implanting chips in students' textbooks,Environment,"May 15, 2025",FAKE
4379,You won't believe it: a leading solar energy firm is quietly funding a private army,Crime,"May 25, 2026",FAKE
4380,Insiders reveal a leading solar energy firm is canceling the championship because of a hidden curse,Sports,"September 12, 2025",FAKE
4381,SHOCKING: a leading news outlet is planning to replace all employees with clones,Crime,"August 03, 2025",FAKE
4382,Conspiracy: the peace talks collapsed within hours,Finance,"June 15, 2025",FAKE
4383,Unverified claim: the flight was grounded due to a hidden defect,Business,"April 07, 2023",FAKE
4384,Insiders reveal a major hotel chain has a secret switch that lets it shut down the internet at will,Environment,"March 13, 2022",FAKE
4385,Insiders reveal a regional school district found a forest that grants immortality to visitors,Education,"April 04, 2022",FAKE
4386,You won't believe it: a national dairy cooperative is hiding a cure for a common illness to keep profits high,Entertainment,"April 15, 2026",FAKE
4387,Exposed: a professional sports league is planning to replace all employees with clones,Technology,"December 27, 2023",FAKE
4388,Clickbait: did the flight was grounded due to a hidden defect?,Crime,"February 21, 2025",FAKE
4389,Exposed: a popular smartphone brand secretly controls the weather forecast to boost sales,Politics,"February 15, 2023",FAKE
4390,SHOCKING: a popular smartphone brand is hiding proof that trees are actually robots,Business,"March 20, 2023",FAKE
4391,Insiders reveal a national bank is behind a fake charity used to launder money,Entertainment,"June 04, 2023",FAKE
4392,Viral post claims a well-known bookstore chain is behind a wave of fake reviews online,Environment,"January 09, 2026",FAKE
4393,You won't believe it: a regional power utility is secretly implanting chips in students' textbooks,Business,"March 09, 2023",FAKE
4394,Insiders reveal a regional water utility is building a hidden underground city to escape a disaster,Sports,"July 11, 2023",FAKE
4395,SHOCKING: a well-known bookstore chain confirms that dinosaurs are still alive in a secret jungle,Sports,"May 01, 2026",FAKE
4396,Conspiracy: the awards show winners were pre-selected,Technology,"September 13, 2025",FAKE
4397,Exposed: a regional power utility is secretly implanting chips in students' textbooks,Technology,"November 07, 2024",FAKE
4398,Insiders reveal a well-known coffee chain secretly plans to cancel all elections,Local,"September 07, 2025",FAKE
4399,BREAKING: a major toy manufacturer is hoarding a secret stockpile in case of collapse,Business,"April 03, 2022",FAKE
4400,You won't believe it: a popular fitness brand found a player who is secretly 200 years old,Business,"July 06, 2025",FAKE
4401,Viral post claims a well-known retailer has been printing counterfeit currency in a hidden facility,Crime,"May 28, 2022",FAKE
4402,Leaked: a popular podcast network is behind a string of unexplained power outages,Politics,"April 28, 2025",FAKE
4403,Hoax: the championship was rigged,Science,"August 28, 2025",FAKE
4404,Leaked: a leading solar energy firm is behind a string of unexplained power outages,Education,"September 22, 2023",FAKE
4405,Unverified claim: the festival was cancelled without notice,Technology,"May 30, 2024",FAKE
4406,Viral post claims a national lottery commission secretly bought out its biggest competitor to fix prices,World,"April 11, 2024",FAKE
4407,SHOCKING: a well-known amusement park mascot is training robots to replace all customer service jobs by next week,Environment,"June 23, 2026",FAKE
4408,Exposed: a national gym chain is spying on your thoughts through your phone's microphone,Crime,"November 25, 2025",FAKE
4409,Debunked: rumor says the graduation ceremony was moved in secret,World,"May 10, 2024",FAKE
4410,Viral post claims a famous amusement chain is using hidden hypnosis techniques in its latest release,Business,"February 20, 2023",FAKE
4411,False rumor: the trial ended in a secret settlement,Technology,"January 21, 2023",FAKE
4412,Conspiracy: the concert tickets were all fake,Health,"September 13, 2022",FAKE
4413,Leaked: a professional sports league is using facial recognition to track customers without consent,Environment,"February 18, 2022",FAKE
4414,BREAKING: a major sportswear brand hired actors who are actually clones,Local,"February 27, 2025",FAKE
4415,Exposed: a regional school district banned an entire subject for being 'too dangerous',Crime,"December 27, 2025",FAKE
4416,Exposed: a leading video game studio is planning to shut down entirely and blame a cyberattack,Health,"September 20, 2023",FAKE
4417,Exposed: a national gym chain has been printing counterfeit currency in a hidden facility,Politics,"September 02, 2023",FAKE
4418,Leaked: a national postal service confirmed a secret alien collaboration on its new project,World,"February 17, 2023",FAKE
4419,Hoax: the World Cup was scripted for ratings,Politics,"May 16, 2023",FAKE
4420,SHOCKING: a state government agency is training robots to replace all customer service jobs by next week,Business,"April 20, 2025",FAKE
4421,Exposed: a famous theme park secretly bought out its biggest competitor to fix prices,Finance,"August 09, 2024",FAKE
4422,Insiders reveal a national ferry service is quietly funding a private army,Education,"October 09, 2022",FAKE
4423,False rumor: the flight was grounded due to a hidden defect,World,"April 12, 2022",FAKE
4424,Leaked: a well-known cereal brand is hoarding a secret stockpile in case of collapse,Finance,"January 24, 2024",FAKE
4425,Exposed: a leading electric car maker is secretly controlled by a single family that rules the planet,Business,"October 13, 2025",FAKE
4426,You won't believe it: a leading news outlet has a secret switch that lets it shut down the internet at will,Sports,"June 11, 2025",FAKE
4427,BREAKING: a national telecom provider is behind a fake charity used to launder money,Sports,"March 07, 2026",FAKE
4428,Leaked: a popular smartphone brand is planning to microchip every employee by next year,Sports,"June 07, 2025",FAKE
4429,Insiders reveal a popular podcast network faked its bankruptcy to avoid paying employees,Technology,"March 23, 2026",FAKE
4430,BREAKING: a popular ride-share company is behind a wave of fake reviews online,World,"March 30, 2025",FAKE
4431,Exposed: a popular fitness brand will confiscate all private property next month,Education,"February 05, 2022",FAKE
4432,Conspiracy: the city banned all public gatherings,Entertainment,"April 08, 2022",FAKE
4433,Insiders reveal a leading video game studio is hiding proof that trees are actually robots,World,"January 21, 2026",FAKE
4434,Insiders reveal a leading pharmaceutical company is behind a fake charity used to launder money,Environment,"September 22, 2022",FAKE
4435,You won't believe it: a major toy manufacturer confirmed a secret alien collaboration on its new project,Local,"January 30, 2023",FAKE
4436,False rumor: the new stadium was built on unstable ground,Politics,"August 25, 2024",FAKE
4437,Hoax: the moon landing footage was altered again,Local,"January 21, 2022",FAKE
4438,You won't believe it: a popular fitness brand has been printing counterfeit currency in a hidden facility,Health,"February 21, 2024",FAKE
4439,Insiders reveal a leading drone manufacturer secretly plans to cancel all elections,Technology,"February 26, 2022",FAKE
4440,Hoax: the debate was cancelled without explanation,Environment,"May 14, 2026",FAKE
4441,BREAKING: a leading biotech firm buried evidence that its product causes memory loss,Technology,"December 31, 2023",FAKE
4442,Conspiracy: the census results were manipulated,Entertainment,"April 07, 2025",FAKE
4443,Hoax: the graduation ceremony was moved in secret,Business,"May 31, 2024",FAKE
4444,SHOCKING: a popular fitness brand is hiding a mutant animal discovered on its property,Local,"June 19, 2023",FAKE
4445,BREAKING: a well-known insurance company is teaching children a secret code created by a cult,Finance,"March 23, 2024",FAKE
4446,Insiders reveal a major airline secretly plans to cancel all elections,Science,"April 09, 2022",FAKE
4447,You won't believe it: a social media platform is teaching children a secret code created by a cult,Sports,"November 19, 2022",FAKE
4448,BREAKING: a national grocery chain is secretly implanting chips in students' textbooks,Sports,"March 02, 2023",FAKE
4449,Viral post claims a well-known insurance company secretly plans to cancel all elections,Crime,"January 02, 2026",FAKE
4450,Viral post claims a famous chocolate brand is bribing officials to bypass safety regulations,World,"May 20, 2026",FAKE
4451,Clickbait: did the World Cup was scripted for ratings?,Entertainment,"August 26, 2025",FAKE
4452,Clickbait: did the new bridge collapsed on opening day?,Business,"July 29, 2023",FAKE
4453,Exposed: a well-known bookstore chain is hiding a cure for a common illness to keep profits high,Crime,"May 12, 2022",FAKE
4454,SHOCKING: a global soda brand confirmed a secret alien collaboration on its new project,Education,"April 30, 2022",FAKE
4455,You won't believe it: a leading AI startup is planning to microchip every employee by next year,Environment,"April 07, 2022",FAKE
4456,BREAKING: a big city zoo is hiding a mutant animal discovered on its property,Environment,"March 11, 2024",FAKE
4457,Viral post claims a national gym chain is a cover for a government tracking chip,Business,"February 12, 2023",FAKE
4458,You won't believe it: a big automaker is hiding a mutant animal discovered on its property,Sports,"January 20, 2022",FAKE
4459,Insiders reveal a national telecom provider contains a backdoor giving aliens access to your data,Environment,"March 18, 2023",FAKE
4460,Hoax: the flight was grounded due to a hidden defect,Sports,"February 09, 2023",FAKE
4461,Viral post claims a national postal service found a player who is secretly 200 years old,Politics,"October 04, 2025",FAKE
4462,SHOCKING: a regional water utility is canceling the championship because of a hidden curse,Health,"June 10, 2022",FAKE
4463,Viral post claims a regional hospital will confiscate all private property next month,Environment,"April 06, 2022",FAKE
4464,You won't believe it: a well-known cereal brand found a player who is secretly 200 years old,Environment,"July 06, 2022",FAKE
4465,Debunked: rumor says the city banned all public gatherings,Education,"September 29, 2022",FAKE
4466,Exposed: a famous fashion brand found a forest that grants immortality to visitors,Politics,"June 15, 2023",FAKE
4467,Exposed: a national candy maker was engineered in a secret lab to control the population,Finance,"June 28, 2025",FAKE
4468,Insiders reveal a national lottery commission secretly plans to cancel all elections,Science,"November 12, 2022",FAKE
4469,Leaked: a major toy manufacturer faked its bankruptcy to avoid paying employees,Technology,"February 29, 2024",FAKE
4470,Debunked: rumor says the referee was secretly paid off,Science,"November 04, 2024",FAKE
